content_id,source_id,source_type,food_id,orig_content,orig_unit,food_name,food_group,food_subgroup,source_name,score,nutri_score,nutri_score_category
27181,4,Nutrient,812,16.3,g/100g,Cracker,Snack foods,Snack foods,Fatty acids,10,22,E
27230,4,Nutrient,813,1.28,g/100g,Nance,Fruits,Tropical fruits,Fatty acids,1,0,B
27232,4,Nutrient,814,0.22,g/100g,Naranjilla,Fruits,Tropical fruits,Fatty acids,0,0,B
27233,4,Nutrient,815,11,g/100g,Natto,Soy,Soy products,Fatty acids,10,3,C
27234,4,Nutrient,816,1.45,g/100g,Ravioli,Dishes,Pasta dishes,Fatty acids,1,4,C
27237,4,Nutrient,817,13.87,g/100g,Scrapple,Dishes,American cuisine,Fatty acids,10,17,D
27238,4,Nutrient,818,1.01,g/100g,Other pasta dish,Dishes,Pasta dishes,Fatty acids,1,2,B
27244,4,Nutrient,819,1.02,g/100g,Succotash,Dishes,American cuisine,Fatty acids,1,-2,A
27252,4,Nutrient,820,6.12,g/100g,Tamale,Dishes,Latin American cuisine,Fatty acids,6,8,C
27256,4,Nutrient,822,4.3,g/100g,Rice cake,Dishes,Asian cuisine,Fatty acids,4,10,C
27257,4,Nutrient,823,0.07,g/100g,Tree fern,Vegetables,Other vegetables,Fatty acids,0,-2,A
27259,4,Nutrient,824,7.56,g/100g,Evaporated milk,Milk and milk products,Other milk products,Fatty acids,,-3,A
27263,4,Nutrient,825,12.9,g/100g,Flour,Cereals and cereal products,Cereal products,Fatty acids,10,24,E
27265,4,Nutrient,826,31.8,g/100g,Akutaq,Confectioneries,Desserts,Fatty acids,10,14,D
27268,4,Nutrient,829,1.2,g/100g,Pita bread,Cereals and cereal products,Flat breads,Fatty acids,1,12,D
27271,4,Nutrient,830,7.89,g/100g,Focaccia,Cereals and cereal products,Flat breads,Fatty acids,7,17,D
27272,4,Nutrient,831,1.62,g/100g,Bagel,Cereals and cereal products,Leavened breads,Fatty acids,1,12,D
27282,4,Nutrient,832,1.5,g/100g,Other bread product,Cereals and cereal products,Bread products,Fatty acids,1,10,C
27293,4,Nutrient,834,7.16,g/100g,Piki bread,Cereals and cereal products,Flat breads,Fatty acids,7,11,D
27295,4,Nutrient,835,6.1,g/100g,French toast,Cereals and cereal products,Leavened breads,Fatty acids,6,14,D
27300,4,Nutrient,836,1.2,g/100g,Wheat bread,Cereals and cereal products,Leavened breads,Fatty acids,1,11,D
27342,4,Nutrient,837,1.3,g/100g,Rye bread,Cereals and cereal products,Leavened breads,Fatty acids,1,6,C
27358,4,Nutrient,838,4.4,g/100g,Oat bread,Cereals and cereal products,Leavened breads,Fatty acids,4,8,C
27366,4,Nutrient,839,3.13,g/100g,Potato bread,Cereals and cereal products,Other breads,Fatty acids,3,9,C
27367,4,Nutrient,840,12.2,g/100g,Cornbread,Cereals and cereal products,Flat breads,Fatty acids,10,25,E
27371,4,Nutrient,841,1.75,g/100g,Corn grits,Cereals and cereal products,Cereal products,Fatty acids,1,7,C
27395,4,Nutrient,842,4.23,g/100g,Multigrain bread,Cereals and cereal products,Leavened breads,Fatty acids,4,8,C
27397,4,Nutrient,843,4.6,g/100g,Rice bread,Cereals and cereal products,Leavened breads,Fatty acids,4,8,C
27399,4,Nutrient,844,11.58,g/100g,Pan dulce,Cereals and cereal products,Leavened breads,Fatty acids,10,19,E
27400,4,Nutrient,845,4.4,g/100g,Raisin bread,Cereals and cereal products,Sweet breads,Fatty acids,4,12,D
27403,4,Nutrient,846,1.5,g/100g,Wonton wrapper,Baking goods,Wrappers,Fatty acids,1,14,D
27404,4,Nutrient,848,29.4,g/100g,Trail mix,Snack foods,Snack foods,Fatty acids,,-3,A
27409,4,Nutrient,849,0.2,g/100g,Greenthread tea,Teas,Herbal teas,Fatty acids,,0,B
27410,4,Nutrient,850,1.05,g/100g,Fruit-flavor drink,Beverages,Other beverages,Fatty acids,1,13,D
27443,4,Nutrient,851,0.4,g/100g,Vegetable juice,Beverages,Other beverages,Fatty acids,0,0,B
27447,4,Nutrient,852,7.46,g/100g,Horchata,Beverages,Other beverages,Fatty acids,7,14,D
27460,4,Nutrient,853,0.02,g/100g,Soft drink,Beverages,Other beverages,Fatty acids,,0,B
27475,4,Nutrient,854,5.6,g/100g,Frozen yogurt,Confectioneries,Frozen desserts,Fatty acids,5,6,C
27480,4,Nutrient,855,2.7,g/100g,Milkshake,Confectioneries,Frozen desserts,Fatty acids,2,7,C
27490,4,Nutrient,856,16,g/100g,Chocolate mousse,Confectioneries,Desserts,Fatty acids,10,13,D
27491,4,Nutrient,857,98.59,g/100g,Dripping,Fats and oils,Animal fats,Fatty acids,,6,C
27492,4,Nutrient,858,9.01,g/100g,Pupusa,Dishes,Latin American cuisine,Fatty acids,9,11,D
27495,4,Nutrient,859,18.37,g/100g,Empanada,Dishes,Latin American cuisine,Fatty acids,10,17,D
27496,4,Nutrient,860,5.38,g/100g,Arepa,Dishes,Latin American cuisine,Fatty acids,5,11,D
27497,4,Nutrient,861,0.5,g/100g,Ascidians,Aquatic foods,Other aquatic foods,Fatty acids,,5,C
27498,4,Nutrient,862,1.73,g/100g,Gefilte fish,Dishes,Jewish cuisine,Fatty acids,,0,B
27499,4,Nutrient,863,1.07,g/100g,Yellow pond-lily,Herbs and Spices,Herbs,Fatty acids,1,6,C
27501,4,Nutrient,864,13.47,g/100g,Fish burger,Dishes,Sandwiches,Fatty acids,10,17,D
27503,4,Nutrient,865,1,g/100g,Other dish,Dishes,Other dishes,Fatty acids,0,-2,A
27534,4,Nutrient,866,8.8,g/100g,Pot pie,Dishes,Other dishes,Fatty acids,8,11,D
27537,4,Nutrient,867,4.1,g/100g,Stuffing,Baking goods,Baking goods,Fatty acids,4,21,E
27540,4,Nutrient,868,20.83,g/100g,Edible shell,Baking goods,Wrappers,Fatty acids,10,21,E
27543,4,Nutrient,869,10.41,g/100g,Fudge,Confectioneries,Candies,Fatty acids,10,23,E
27550,4,Nutrient,870,26.93,g/100g,Candy bar,Confectioneries,Candies,Fatty acids,10,19,E
27583,4,Nutrient,871,8.7,g/100g,Condensed milk,Milk and milk products,Other milk products,Fatty acids,,-3,A
27584,4,Nutrient,872,30.2,g/100g,Margarine,Fats and oils,Vegetable fats,Fatty acids,,8,C
27604,4,Nutrient,873,80.8,g/100g,Margarine-like spread,Fats and oils,Vegetable fats,Fatty acids,,3,C
27635,4,Nutrient,874,8.59,g/100g,Hummus,Dishes,Levantine cuisine,Fatty acids,8,8,C
27637,4,Nutrient,876,7.77,g/100g,Potato puffs,Dishes,Potato dishes,Fatty acids,7,17,D
27639,4,Nutrient,877,3.68,g/100g,Potato gratin,Dishes,Potato dishes,Fatty acids,3,6,C
27647,4,Nutrient,878,3.41,g/100g,Milk substitute,Baking goods,Substitutes,Fatty acids,,-1,A
27649,5,Nutrient,2,3.1,g/100g,Savoy cabbage,Vegetables,Cabbages,Fiber (dietary),-3,-4,A
27651,5,Nutrient,4,2.7,g/100g,Kiwi,Fruits,Tropical fruits,Fiber (dietary),-2,-1,A
27655,5,Nutrient,5,1.9,g/100g,Allium,Vegetables,Onion-family vegetables,Fiber (dietary),-1,0,B
27681,5,Nutrient,7,2.2,g/100g,Leek,Vegetables,Onion-family vegetables,Fiber (dietary),-2,-3,A
27683,5,Nutrient,8,9.9,g/100g,Garlic,Herbs and Spices,Herbs,Fiber (dietary),-5,4,C
27689,5,Nutrient,9,2.4,g/100g,Chives,Herbs and Spices,Herbs,Fiber (dietary),-2,-3,A
27693,5,Nutrient,11,3,g/100g,Cashew nut,Nuts,Nuts,Fiber (dietary),-3,14,D
27704,5,Nutrient,12,0.1,g/100g,Pineapple,Fruits,Tropical fruits,Fiber (dietary),0,2,B
27723,5,Nutrient,13,11.9,g/100g,Dill,Herbs and Spices,Herbs,Fiber (dietary),-5,7,C
27730,5,Nutrient,14,2.4,g/100g,Custard apple,Fruits,Tropical fruits,Fiber (dietary),-2,3,C
27731,5,Nutrient,15,1.6,g/100g,Wild celery,Herbs and Spices,Spices,Fiber (dietary),-1,-1,A
27741,5,Nutrient,16,7.7,g/100g,Peanut,Nuts,Nuts,Fiber (dietary),-5,7,C
27778,5,Nutrient,17,3.3,g/100g,Burdock,Vegetables,Root vegetables,Fiber (dietary),-3,0,B
27782,5,Nutrient,18,7.5,g/100g,Horseradish,Herbs and Spices,Spices,Fiber (dietary),-5,-7,A
27786,5,Nutrient,19,7.4,g/100g,Tarragon,Herbs and Spices,Herbs,Fiber (dietary),-5,9,C
27787,5,Nutrient,21,1.8,g/100g,Asparagus,Vegetables,Shoot vegetables,Fiber (dietary),-1,-2,A
27805,5,Nutrient,22,11.5,g/100g,Oat,Cereals and cereal products,Cereals,Fiber (dietary),-5,10,C
27818,5,Nutrient,23,2.8,g/100g,Star fruit,Fruits,Tropical fruits,Fiber (dietary),-2,-2,A
27821,5,Nutrient,24,5.3,g/100g,Brazil nut,Nuts,Nuts,Fiber (dietary),-5,8,C
27824,5,Nutrient,25,2.8,g/100g,Common beet,Vegetables,Leaf vegetables,Fiber (dietary),-2,-2,A
27835,5,Nutrient,27,3.3,g/100g,Chinese mustard,Vegetables,Cabbages,Fiber (dietary),-3,-4,A
27842,5,Nutrient,28,2.9,g/100g,Swede,Vegetables,Root vegetables,Fiber (dietary),-3,-3,A
27850,5,Nutrient,30,2.1,g/100g,Common cabbage,Vegetables,Cabbages,Fiber (dietary),-2,4,C
27874,5,Nutrient,31,2.2,g/100g,Cauliflower,Vegetables,Cabbages,Fiber (dietary),-2,-3,A
27891,5,Nutrient,32,4.5,g/100g,Brussel sprouts,Vegetables,Cabbages,Fiber (dietary),-4,-6,A
27905,5,Nutrient,33,3.6,g/100g,Kohlrabi,Vegetables,Root vegetables,Fiber (dietary),-3,-4,A
27910,5,Nutrient,34,3.3,g/100g,Broccoli,Vegetables,Cabbages,Fiber (dietary),-3,-4,A
27925,5,Nutrient,35,1.2,g/100g,Chinese cabbage,Vegetables,Cabbages,Fiber (dietary),-1,-1,A
27928,5,Nutrient,36,2,g/100g,Turnip,Herbs and Spices,Herbs,Fiber (dietary),-2,-2,A
27947,5,Nutrient,37,5.1,g/100g,Pigeon pea,Pulses,Peas,Fiber (dietary),-5,-3,A
27953,5,Nutrient,38,55.8,g/100g,Tea,Teas,Teas,Fiber (dietary),-5,-7,A
27976,5,Nutrient,39,3.2,g/100g,Capers,Herbs and Spices,Spices,Fiber (dietary),-3,6,C
27977,5,Nutrient,40,1.2,g/100g,Pepper,Vegetables,Fruit vegetables,Fiber (dietary),-1,9,C
28026,5,Nutrient,41,2.1,g/100g,Papaya,Fruits,Tropical fruits,Fiber (dietary),-2,-1,A
28039,5,Nutrient,43,38,g/100g,Caraway,Herbs and Spices,Spices,Fiber (dietary),-5,6,C
28040,5,Nutrient,44,9.6,g/100g,Pecan nut,Nuts,Nuts,Fiber (dietary),-5,8,C
28051,5,Nutrient,45,6.8,g/100g,Chestnut,Nuts,Nuts,Fiber (dietary),-5,4,C
28053,5,Nutrient,47,12.2,g/100g,Chickpea,Pulses,Peas,Fiber (dietary),-5,8,C
28060,5,Nutrient,48,3.1,g/100g,Endive,Vegetables,Leaf vegetables,Fiber (dietary),-3,-3,A
28065,5,Nutrient,49,0.9,g/100g,Chicory,Vegetables,Root vegetables,Fiber (dietary),0,0,B
28073,5,Nutrient,50,53.1,g/100g,Chinese cinnamon,Herbs and Spices,Spices,Fiber (dietary),-5,3,C
28074,5,Nutrient,52,0.5,g/100g,Watermelon,Gourds,Gourds,Fiber (dietary),0,1,B
28077,5,Nutrient,53,2.8,g/100g,Lime,Fruits,Citrus,Fiber (dietary),-2,-1,A
28081,5,Nutrient,54,10.6,g/100g,Lemon,Fruits,Citrus,Fiber (dietary),-5,-5,A
28090,5,Nutrient,55,1,g/100g,Pummelo,Fruits,Citrus,Fiber (dietary),-1,0,B
28091,5,Nutrient,56,0.6,g/100g,"Mandarin orange (Clementine, Tangerine)",Fruits,Citrus,Fiber (dietary),0,2,B
28103,5,Nutrient,57,0.7,g/100g,Sweet orange,Fruits,Citrus,Fiber (dietary),0,12,D
28123,5,Nutrient,58,19.8,g/100g,Coffee,Coffee and coffee products,Coffee,Fiber (dietary),-5,8,C
28148,5,Nutrient,61,41.9,g/100g,Coriander,Herbs and Spices,Herbs,Fiber (dietary),-5,4,C
28157,5,Nutrient,63,3.9,g/100g,Saffron,Herbs and Spices,Spices,Fiber (dietary),-4,10,C
28158,5,Nutrient,64,0.9,g/100g,Muskmelon,Gourds,Gourds,Fiber (dietary),0,1,B
28169,5,Nutrient,65,0.5,g/100g,Cucumber,Gourds,Gourds,Fiber (dietary),0,6,C
28188,5,Nutrient,66,0.9,g/100g,Cucurbita,Gourds,Gourds,Fiber (dietary),0,6,C
28237,5,Nutrient,67,10.5,g/100g,Cumin,Herbs and Spices,Spices,Fiber (dietary),-5,12,D
28238,5,Nutrient,68,21.1,g/100g,Turmeric,Herbs and Spices,Spices,Fiber (dietary),-5,13,D
28240,5,Nutrient,69,1.9,g/100g,Quince,Fruits,Pomes,Fiber (dietary),-1,1,B
28243,5,Nutrient,71,5.4,g/100g,Globe artichoke,Vegetables,Shoot vegetables,Fiber (dietary),-5,-7,A
28251,5,Nutrient,245,0.8,g/100g,Carrot,Vegetables,Root vegetables,Fiber (dietary),0,1,B
28276,5,Nutrient,73,3.6,g/100g,Japanese persimmon,Fruits,Tropical fruits,Fiber (dietary),-3,0,B
28278,5,Nutrient,74,28,g/100g,Cardamom,Herbs and Spices,Spices,Fiber (dietary),-5,8,C
28279,5,Nutrient,76,1.7,g/100g,Loquat,Fruits,Tropical fruits,Fiber (dietary),-1,0,B
28282,5,Nutrient,77,1.6,g/100g,Rocket salad (ssp.),Vegetables,Leaf vegetables,Fiber (dietary),-1,-2,A
28283,5,Nutrient,79,1.9,g/100g,Common buckwheat,Cereals and cereal products,Cereals,Fiber (dietary),-1,10,C
28292,5,Nutrient,81,9.3,g/100g,Fig,Fruits,Other fruits,Fiber (dietary),-5,6,C
28304,5,Nutrient,82,39.8,g/100g,Fennel,Herbs and Spices,Herbs,Fiber (dietary),-5,4,C
28310,5,Nutrient,83,1.2,g/100g,Strawberry,Fruits,Berries,Fiber (dietary),-1,11,D
28331,5,Nutrient,85,16.6,g/100g,Soy bean,Soy,Soy,Fiber (dietary),-5,5,C
28377,5,Nutrient,86,2.7,g/100g,Sunflower,Herbs and Spices,Oilseed crops,Fiber (dietary),-2,15,D
28394,5,Nutrient,88,7.6,g/100g,Barley,Cereals and cereal products,Cereals,Fiber (dietary),-5,6,C
28403,5,Nutrient,91,2.1,g/100g,Swamp cabbage,Vegetables,Leaf vegetables,Fiber (dietary),-2,-2,A
28406,5,Nutrient,92,2.7,g/100g,Sweet potato,Vegetables,Tubers,Fiber (dietary),-2,0,B
28424,5,Nutrient,93,6.8,g/100g,Black walnut,Nuts,Nuts,Fiber (dietary),-5,7,C
28426,5,Nutrient,94,6.7,g/100g,Common walnut,Nuts,Nuts,Fiber (dietary),-5,9,C
28427,5,Nutrient,95,1.3,g/100g,Lettuce,Vegetables,Leaf vegetables,Fiber (dietary),-1,-1,A
28441,5,Nutrient,97,26.3,g/100g,Sweet bay,Herbs and Spices,Herbs,Fiber (dietary),-5,12,D
28442,5,Nutrient,98,11.2,g/100g,Lentils,Pulses,Lentils,Fiber (dietary),-5,3,C
28452,5,Nutrient,99,1.6,g/100g,Garden cress,Vegetables,Leaf vegetables,Fiber (dietary),-1,-2,A
28459,5,Nutrient,101,18,g/100g,Flaxseed,Herbs and Spices,Oilseed crops,Fiber (dietary),-5,10,C
28463,5,Nutrient,103,1.3,g/100g,Lichee,Fruits,Tropical fruits,Fiber (dietary),-1,2,B
28471,5,Nutrient,105,2.2,g/100g,Apple,Fruits,Pomes,Fiber (dietary),-2,11,D
28502,5,Nutrient,106,1.9,g/100g,Mango,Fruits,Tropical fruits,Fiber (dietary),-1,1,B
28506,5,Nutrient,112,6.8,g/100g,Spearmint,Herbs and Spices,Herbs,Fiber (dietary),-5,-7,A
28508,5,Nutrient,113,8,g/100g,Peppermint,Herbs and Spices,Herbs,Fiber (dietary),-5,-6,A
28510,5,Nutrient,115,1.9,g/100g,Bitter gourd,Gourds,Gourds,Fiber (dietary),-1,-4,A
28515,5,Nutrient,117,1.7,g/100g,Black mulberry,Fruits,Berries,Fiber (dietary),-1,0,B
28516,5,Nutrient,118,20.8,g/100g,Nutmeg,Herbs and Spices,Spices,Fiber (dietary),-5,9,C
28521,5,Nutrient,119,37.7,g/100g,Sweet basil,Herbs and Spices,Herbs,Fiber (dietary),-5,-2,A
28525,5,Nutrient,121,4.3,g/100g,Olive,Vegetables,Fruit vegetables,Fiber (dietary),-4,16,D
28534,5,Nutrient,122,40.3,g/100g,Sweet marjoram,Herbs and Spices,Herbs,Fiber (dietary),-5,4,C
28535,5,Nutrient,124,42.5,g/100g,Common oregano,Herbs and Spices,Herbs,Fiber (dietary),-5,2,B
28536,5,Nutrient,125,21,g/100g,Rice,Cereals and cereal products,Cereals,Fiber (dietary),-5,5,C
28578,5,Nutrient,126,2,g/100g,Millet,Cereals and cereal products,Cereals,Fiber (dietary),-2,10,C
28586,5,Nutrient,127,10,g/100g,Poppy,Herbs and Spices,Oilseed crops,Fiber (dietary),-5,6,C
28589,5,Nutrient,128,10.4,g/100g,Passion fruit,Fruits,Tropical fruits,Fiber (dietary),-5,-5,A
28594,5,Nutrient,129,4.5,g/100g,Parsnip,Vegetables,Root vegetables,Fiber (dietary),-4,-4,A
28599,5,Nutrient,130,5.2,g/100g,Avocado,Vegetables,Fruit vegetables,Fiber (dietary),-5,6,C
28605,5,Nutrient,131,4.3,g/100g,Parsley,Herbs and Spices,Herbs,Fiber (dietary),-4,-5,A
28613,5,Nutrient,133,4.9,g/100g,Lima bean,Pulses,Beans,Fiber (dietary),-5,-5,A
28631,5,Nutrient,134,1.2,g/100g,Common bean,Pulses,Beans,Fiber (dietary),-1,-2,A
28732,5,Nutrient,135,6.4,g/100g,Date,Fruits,Other fruits,Fiber (dietary),-5,8,C
28736,5,Nutrient,137,14.6,g/100g,Anise,Herbs and Spices,Herbs,Fiber (dietary),-5,11,D
28737,5,Nutrient,138,3.7,g/100g,Pine nut,Nuts,Nuts,Fiber (dietary),-3,11,D
28741,5,Nutrient,139,26.5,g/100g,Pepper (Spice),Herbs and Spices,Spices,Fiber (dietary),-5,-1,A
28745,5,Nutrient,140,10.3,g/100g,Pistachio,Nuts,Nuts,Fiber (dietary),-5,8,C
28752,5,Nutrient,141,6.6,g/100g,Common pea,Pulses,Peas,Fiber (dietary),-5,-6,A
28785,5,Nutrient,143,0.6,g/100g,"Prunus (Cherry, Plum)",Fruits,Drupes,Fiber (dietary),0,11,D
28790,5,Nutrient,144,1.5,g/100g,Apricot,Fruits,Drupes,Fiber (dietary),-1,1,B
28814,5,Nutrient,145,2.1,g/100g,Sweet cherry,Fruits,Drupes,Fiber (dietary),-2,1,B
28822,5,Nutrient,146,1.6,g/100g,Sour cherry,Fruits,Drupes,Fiber (dietary),-1,1,B
28828,5,Nutrient,147,1.6,g/100g,European plum,Fruits,Drupes,Fiber (dietary),-1,0,B
28846,5,Nutrient,148,9.2,g/100g,Almond,Nuts,Nuts,Fiber (dietary),-5,8,C
28859,5,Nutrient,149,1.2,g/100g,Peach,Fruits,Drupes,Fiber (dietary),-1,2,B
28881,5,Nutrient,150,4.9,g/100g,Guava,Fruits,Tropical fruits,Fiber (dietary),-5,-5,A
28886,5,Nutrient,151,0.6,g/100g,Pomegranate,Fruits,Tropical fruits,Fiber (dietary),0,3,C
28890,5,Nutrient,152,2.4,g/100g,Pear,Fruits,Pomes,Fiber (dietary),-2,0,B
28909,5,Nutrient,153,1.3,g/100g,Radish,Vegetables,Root vegetables,Fiber (dietary),-1,-1,A
28914,5,Nutrient,154,3.8,g/100g,Garden rhubarb,Vegetables,Stalk vegetables,Fiber (dietary),-4,-4,A
28921,5,Nutrient,155,1,g/100g,Blackcurrant,Fruits,Berries,Fiber (dietary),-1,11,D
28937,5,Nutrient,156,4.2,g/100g,Redcurrant,Fruits,Berries,Fiber (dietary),-4,9,C
28940,5,Nutrient,157,3.2,g/100g,Gooseberry,Fruits,Berries,Fiber (dietary),-3,-3,A
28944,5,Nutrient,158,1.2,g/100g,Watercress,Herbs and Spices,Herbs,Fiber (dietary),-1,-2,A
28947,5,Nutrient,159,42.6,g/100g,Rosemary,Herbs and Spices,Herbs,Fiber (dietary),-5,10,C
28949,5,Nutrient,160,2.7,g/100g,"Rubus (Blackberry, Raspberry)",Fruits,Berries,Fiber (dietary),-2,0,B
28970,5,Nutrient,162,3.3,g/100g,Red raspberry,Fruits,Berries,Fiber (dietary),-3,2,B
28973,5,Nutrient,164,2.9,g/100g,Sorrel,Herbs and Spices,Herbs,Fiber (dietary),-3,-4,A
28975,5,Nutrient,165,40.3,g/100g,Common sage,Herbs and Spices,Herbs,Fiber (dietary),-5,7,C
28977,5,Nutrient,167,45.7,g/100g,Summer savory,Herbs and Spices,Herbs,Fiber (dietary),-5,4,C
28978,5,Nutrient,169,14.8,g/100g,Rye,Cereals and cereal products,Cereals,Fiber (dietary),-5,6,C
28992,5,Nutrient,170,12.1,g/100g,Sesame,Herbs and Spices,Oilseed crops,Fiber (dietary),-5,10,C
29007,5,Nutrient,171,4.1,g/100g,Garden tomato,Vegetables,Fruit vegetables,Fiber (dietary),-4,-2,A
29044,5,Nutrient,174,2.4,g/100g,Eggplant,Vegetables,Fruit vegetables,Fiber (dietary),-2,-2,A
29050,5,Nutrient,175,3,g/100g,Potato,Vegetables,Tubers,Fiber (dietary),-3,21,E
29155,5,Nutrient,177,6.3,g/100g,Sorghum,Cereals and cereal products,Cereals,Fiber (dietary),-5,7,C
29157,5,Nutrient,178,2,g/100g,Spinach,Vegetables,Leaf vegetables,Fiber (dietary),-2,-3,A
29170,5,Nutrient,179,33.9,g/100g,Cloves,Herbs and Spices,Spices,Fiber (dietary),-5,15,D
29171,5,Nutrient,180,5.1,g/100g,Tamarind,Fruits,Tropical fruits,Fiber (dietary),-5,7,C
29175,5,Nutrient,181,1.9,g/100g,Dandelion,Herbs and Spices,Herbs,Fiber (dietary),-1,-2,A
29180,5,Nutrient,183,37,g/100g,Common thyme,Herbs and Spices,Herbs,Fiber (dietary),-5,5,C
29183,5,Nutrient,186,24.6,g/100g,Fenugreek,Herbs and Spices,Herbs,Fiber (dietary),-5,7,C
29185,5,Nutrient,187,12.2,g/100g,Common wheat,Cereals and cereal products,Cereals,Fiber (dietary),-5,5,C
29190,5,Nutrient,188,1.5,g/100g,"Vaccinium (Blueberry, Cranberry, Huckleberry)",Fruits,Berries,Fiber (dietary),-1,1,B
29205,5,Nutrient,192,4.6,g/100g,American cranberry,Fruits,Berries,Fiber (dietary),-4,-3,A
29210,5,Nutrient,193,2.8,g/100g,Bilberry,Fruits,Berries,Fiber (dietary),-2,-1,A
29213,5,Nutrient,194,2.5,g/100g,Lingonberry,Fruits,Berries,Fiber (dietary),-2,6,C
29218,5,Nutrient,197,4.2,g/100g,Broad bean,Pulses,Beans,Fiber (dietary),-4,-6,A
29224,5,Nutrient,198,5.2,g/100g,Adzuki bean,Pulses,Beans,Fiber (dietary),-5,-6,A
29229,5,Nutrient,199,18.3,g/100g,Gram bean,Pulses,Beans,Fiber (dietary),-5,4,C
29232,5,Nutrient,200,1.8,g/100g,Mung bean,Pulses,Beans,Fiber (dietary),-1,-2,A
29244,5,Nutrient,202,3.3,g/100g,Cowpea,Pulses,Peas,Fiber (dietary),-3,-4,A
29245,5,Nutrient,203,3.9,g/100g,Muscadine grape,Fruits,Berries,Fiber (dietary),-4,-2,A
29246,5,Nutrient,204,6.8,g/100g,Common grape,Fruits,Berries,Fiber (dietary),-5,6,C
29252,5,Nutrient,205,3.2,g/100g,Corn,Cereals and cereal products,Cereals,Fiber (dietary),-3,9,C
29334,5,Nutrient,206,2,g/100g,Ginger,Herbs and Spices,Spices,Fiber (dietary),-2,1,B
29339,5,Nutrient,208,1.6,g/100g,Banana,Fruits,Tropical fruits,Fiber (dietary),-1,3,C
29343,5,Nutrient,214,3.9,g/100g,Celeriac,Vegetables,Root vegetables,Fiber (dietary),-4,-5,A
29345,5,Nutrient,224,1.1,g/100g,Longan,Fruits,Tropical fruits,Fiber (dietary),-1,2,B
29346,5,Nutrient,229,1.7,g/100g,Nectarine,Fruits,Drupes,Fiber (dietary),-1,0,B
29349,5,Nutrient,234,0.9,g/100g,Rambutan,Fruits,Tropical fruits,Fiber (dietary),0,5,C
29350,5,Nutrient,237,1.6,g/100g,Swiss chard,Vegetables,Leaf vegetables,Fiber (dietary),-1,0,B
29355,5,Nutrient,241,2.4,g/100g,Welsh onion,Herbs and Spices,Herbs,Fiber (dietary),-2,-3,A
29356,5,Nutrient,243,15.7,g/100g,Shallot,Vegetables,Onion-family vegetables,Fiber (dietary),-5,4,C
29358,5,Nutrient,246,14.6,g/100g,Triticale,Cereals and cereal products,Cereals,Fiber (dietary),-5,6,C
29359,5,Nutrient,247,3.6,g/100g,Black cabbage,Vegetables,Cabbages,Fiber (dietary),-3,-4,A
29365,5,Nutrient,249,3.9,g/100g,Celery leaves,Herbs and Spices,Herbs,Fiber (dietary),-4,-5,A
29367,5,Nutrient,252,1,g/100g,Pak choy,Vegetables,Cabbages,Fiber (dietary),-1,-1,A
29372,5,Nutrient,253,1.2,g/100g,Napa cabbage,Vegetables,Cabbages,Fiber (dietary),-1,-1,A
29375,5,Nutrient,256,1.4,g/100g,Grapefruit,Fruits,Citrus,Fiber (dietary),-1,0,B
29391,5,Nutrient,261,0.7,g/100g,Daikon radish,Vegetables,Root vegetables,Fiber (dietary),0,0,B
29399,5,Nutrient,264,2,g/100g,Red beetroot,Vegetables,Root vegetables,Fiber (dietary),-2,2,B
29423,5,Nutrient,269,4.5,g/100g,Other bread,Cereals and cereal products,Other breads,Fiber (dietary),-4,12,D
29464,5,Nutrient,270,8.8,g/100g,Breakfast cereal,Cereals and cereal products,Cereal products,Fiber (dietary),-5,11,D
29849,5,Nutrient,272,4.8,g/100g,Other soy product,Soy,Soy products,Fiber (dietary),-5,-5,A
29859,5,Nutrient,273,0.6,g/100g,Other cereal product,Cereals and cereal products,Cereal products,Fiber (dietary),0,2,B
29860,5,Nutrient,274,2,g/100g,Pasta,Cereals and cereal products,Cereal products,Fiber (dietary),-2,1,B
29905,5,Nutrient,275,3,g/100g,Biscuit,Cereals and cereal products,Cereal products,Fiber (dietary),-3,22,E
30024,5,Nutrient,281,5.3,g/100g,Abiyuch,Fruits,Tropical fruits,Fiber (dietary),-5,-3,A
30025,5,Nutrient,282,1.1,g/100g,Acerola,Fruits,Tropical fruits,Fiber (dietary),-1,0,B
30027,5,Nutrient,284,1.5,g/100g,Winter squash,Gourds,Gourds,Fiber (dietary),-1,0,B
30037,5,Nutrient,285,0.5,g/100g,Agar,Aquatic foods,Seaweed,Fiber (dietary),0,1,B
30041,5,Nutrient,287,7.9,g/100g,Alfalfa,Herbs and Spices,Herbs,Fiber (dietary),-5,10,C
30045,5,Nutrient,288,21.6,g/100g,Allspice,Herbs and Spices,Spices,Fiber (dietary),-5,13,D
30046,5,Nutrient,289,6.7,g/100g,Amaranth,Herbs and Spices,Herbs,Fiber (dietary),-5,-6,A
30048,5,Nutrient,291,1.3,g/100g,Arrowroot,Vegetables,Tubers,Fiber (dietary),-1,-1,A
30050,5,Nutrient,292,3.6,g/100g,Asian pear,Fruits,Pomes,Fiber (dietary),-3,-2,A
30066,5,Nutrient,298,0.5,g/100g,Bamboo shoots,Vegetables,Shoot vegetables,Fiber (dietary),0,-1,A
30093,5,Nutrient,312,4.9,g/100g,Breadfruit,Fruits,Tropical fruits,Fiber (dietary),-5,0,B
